#{"t_start": 1689883012.2125707, "env_id": null}
r,l,t
23.042006,75,3579.597301
11.853661,24,3580.80784
3.360065,64,3584.020555
11.891079,51,3586.534918
10.401042,23,3587.677779
7.866244,37,3589.523886
3.321453,16,3590.316738
3.151918,22,3591.404151
3.872471,30,3593.582005
0.870857,35,3595.293655
1.593687,49,3597.686659
27.90304,66,3600.888315
9.210434,40,3602.899392
-0.296889,17,3603.822686
7.838669,65,3606.893735
-6.18123,128,3613.285419
26.577441,57,3616.192404
3.646966,16,3617.004562
6.522034,33,3618.728884
8.293921,22,3620.488252
5.687542,20,3621.479568
37.66744,104,3626.447462
16.010273,121,3632.415926
0.721713,23,3633.554639
-2.521164,53,3636.217094
84.180677,150,3643.664844
15.566995,67,3647.396312
26.56817,68,3650.728033
19.889661,46,3653.089913
22.744015,61,3656.079914
12.821226,30,3657.584333
-30.703378,150,3665.092412
28.913148,67,3668.430534
15.436834,50,3671.412752
11.147462,29,3672.795967
18.902313,52,3675.203421
103.44305,150,3682.714047
95.620675,150,3690.218706
19.939914,85,3694.47332
3.759388,64,3698.287374
9.945037,43,3700.316902
68.238768,94,3704.869941
18.769543,37,3706.723095
3.22858,36,3708.501781
19.568064,72,3712.18892
10.485122,22,3713.325776
1.526721,19,3714.279051
14.461121,69,3717.519864
55.103987,103,3723.239723
24.24369,87,3727.309551
-5.046825,125,3733.613646
16.483687,59,3736.509226
-2.217422,95,3741.275356
13.962431,125,3747.51454
0.136723,22,3749.279413
2.017345,15,3750.02531
4.671581,18,3750.80266
38.414883,84,3754.922169
-36.183793,150,3762.361913
55.966518,133,3768.98951
32.368477,118,3775.808547
3.762104,17,3776.547136
8.611382,58,3779.252523
11.794271,25,3780.581951
41.126427,79,3784.473003
3.753021,38,3786.40752
9.871453,79,3790.340664
5.51459,22,3791.421242
5.833755,56,3794.229337
8.755842,37,3796.068476
6.331765,27,3797.429527
4.587093,36,3799.25524
0.344479,82,3803.784424
57.198663,150,3811.272835
40.199875,59,3814.237647
6.807978,22,3815.284056
22.307418,68,3818.677366
9.74418,46,3820.958122
20.802786,42,3823.045381
2.667732,21,3824.065206
10.627052,37,3825.926338
-36.563158,150,3833.803476
11.684977,29,3835.267288
51.721249,90,3839.766365
15.366394,72,3843.447927
7.298838,29,3844.923624
4.564827,53,3847.440946
33.971088,78,3851.378666
2.845379,17,3852.20979
3.544895,32,3854.370955
11.170673,50,3856.671556
18.222361,65,3859.9309
-14.765923,123,3866.036369
14.166498,52,3868.64906
11.126198,44,3870.882377
3.640129,17,3871.75251
-13.924122,100,3876.690371
12.549545,42,3879.549515
-1.168476,69,3882.730353
86.959176,150,3890.21592
110.011306,150,3897.719422
25.716346,38,3899.640533
-33.339214,150,3907.512894
20.292689,42,3909.617247
54.790117,82,3913.695909
6.177276,51,3916.233042
39.109944,89,3920.671086
88.04203,150,3928.154548
20.803671,45,3931.068112
7.608712,23,3932.205595
-19.197679,150,3939.458001
6.113505,25,3940.712502
-31.105471,150,3948.180935
9.000534,50,3950.665421
81.236677,120,3957.303982
1.583275,14,3957.978211
10.297934,36,3959.538588
-2.838781,37,3961.484855
60.48243,104,3966.545972
30.607858,56,3969.321553
9.017867,49,3971.732562
3.464673,22,3972.831001
77.982184,107,3978.174413
2.798481,43,3980.310473
8.029563,22,3981.376995
4.14579,21,3983.052547
4.12388,17,3983.828432
1.959014,23,3984.991434
13.902341,30,3986.513883
2.732792,15,3987.237217
56.150132,101,3992.168726
-33.865404,150,3999.553818
18.848072,61,4002.601031
1.473953,17,4003.471912
2.37064,16,4004.261819
9.303177,53,4006.870105
13.411044,29,4008.906482
0.834473,18,4009.759257
4.835043,23,4011.027511
1.571692,23,4012.124868
2.920046,15,4012.806183
20.99688,49,4015.106729
9.499889,27,4016.393295
2.56468,27,4017.753315
11.085545,30,4019.238242
12.526699,26,4020.611869
4.359058,34,4022.239277
3.483875,19,4023.19733
12.124561,29,4024.657096
4.338545,25,4025.871253
5.080994,19,4026.925896
7.019126,38,4028.747918
30.250877,46,4031.012558
17.550974,30,4032.524195
2.864876,16,4033.307944
0.675102,18,4035.119139
0.494364,18,4036.037427
3.263975,21,4037.053412
3.610261,17,4037.875326
2.823558,16,4038.499419
27.150016,70,4041.911398
19.527893,35,4043.641732
5.846353,18,4044.557543
0.041052,41,4046.629648
39.438907,69,4050.062706
37.144055,67,4053.386983
0.709655,17,4054.254024
8.626284,44,4056.479607
6.637245,26,4057.718965
5.277668,81,4062.324462
-25.953608,150,4069.716226
23.64333,93,4074.3381
5.915798,19,4075.296478
20.014009,57,4078.122263
12.436637,64,4081.423113
0.579035,102,4086.990874
3.555984,20,4088.015286
56.96132,88,4092.162225
5.015039,26,4093.434682
-36.291599,150,4100.947746
6.732244,21,4101.974613
25.318834,62,4105.034608
35.703953,58,4107.939845
6.978775,22,4109.032589
8.577563,72,4113.270842
