#{"t_start": 1692863427.2507143, "env_id": null}
r,l,t
-0.133683,15,2.511946
0.360069,15,3.698402
0.087362,13,4.794368
-0.127678,13,5.817671
0.042038,14,6.851563
1.274054,16,8.102403
0.912002,25,10.017465
0.280884,13,10.996149
1.316155,17,12.350694
-0.063985,12,13.286679
-0.121461,12,14.269154
-0.12789,15,15.402415
0.396783,20,16.919829
0.251207,13,17.951716
0.405952,16,19.227103
0.751558,15,20.405926
1.766957,15,21.56614
-0.131241,16,22.857316
1.029045,19,24.371972
-0.110364,12,25.275669
-0.104742,12,26.179791
-0.076961,15,27.418371
3.605828,29,29.707219
1.413587,16,30.93291
-0.118702,13,31.916613
0.961379,21,33.589654
-0.109954,14,34.682858
2.974223,28,36.844489
2.011834,16,38.096804
1.142134,17,39.484318
0.342319,14,40.584811
-0.126786,13,41.623576
0.537138,22,43.305157
5.097148,28,45.504757
-0.119858,12,46.451804
0.688577,18,47.832789
1.073164,23,49.593804
6.587052,28,51.785661
1.840026,24,53.67019
0.372008,14,54.807287
-0.113581,12,55.773675
1.225152,14,56.835222
4.957824,20,58.383622
3.411827,18,59.831503
0.275916,16,61.075144
0.905993,24,62.949863
2.430176,15,64.102109
0.355333,15,65.282425
0.381708,14,66.384824
1.407372,23,68.165002
-0.129815,13,69.178676
1.010127,29,71.429367
-0.12141,14,72.516076
-0.118811,13,73.594392
0.246788,20,75.150719
0.253512,15,76.272897
3.275821,24,78.150299
0.698803,22,79.875741
0.50862,13,80.872755
0.424813,18,92.060725
-0.117604,13,93.057672
0.960846,15,94.256042
-0.114153,12,95.172195
-0.12486,13,96.161593
0.061567,14,97.261857
1.046066,26,99.279992
-0.120663,13,100.29847
-0.129495,14,101.41322
0.236269,17,102.729549
0.377652,14,103.805205
1.233042,15,104.970497
-0.122244,13,105.993697
-0.138225,15,107.093621
5.890329,20,108.673238
4.849335,23,110.43702
2.744446,14,111.55316
2.770693,30,113.863955
0.169741,15,114.956852
-0.114128,13,115.974405
1.403431,18,117.385475
6.578488,24,119.283997
0.563336,18,120.652061
1.472974,18,122.084525
0.537452,16,123.329911
0.05698,16,124.566405
-0.113156,13,125.56827
0.522899,19,127.055375
1.757629,15,128.245384
-0.116799,16,129.551638
2.437007,14,130.603534
-0.115788,14,131.646437
0.654078,15,132.77541
0.292017,14,133.856445
0.309663,17,135.165615
-0.111164,13,136.183029
3.665823,18,137.664762
0.482376,15,138.831781
0.749866,14,139.939435
2.296882,22,141.597053
-0.109485,14,142.666301
-0.115345,13,143.636203
0.543457,16,144.859734
0.181133,14,145.952426
-0.127725,13,146.964671
6.454671,30,149.258066
-0.06456,14,150.314477
5.761268,19,151.770222
0.049029,13,152.728333
0.236034,13,153.716736
0.559776,14,154.810786
0.320939,14,155.833816
0.042749,13,156.793047
0.073135,15,157.955148
0.303407,13,158.952147
1.929654,17,160.248509
1.724863,15,161.454674
1.600831,25,163.386423
0.074673,13,164.403146
0.119579,13,165.399132
-0.12,16,166.645926
-0.131779,17,167.955211
0.753884,23,169.735013
4.626602,18,182.180912
1.659678,20,183.663832
-0.124681,13,184.663093
-0.122991,13,185.663771
-0.119483,12,186.57274
2.071961,17,187.880456
3.884542,22,189.564444
0.38582,17,190.891898
3.337155,37,193.725996
1.230064,18,195.162943
1.974819,26,197.105282
1.079658,16,198.401883
-0.12143,13,199.364382
2.702527,21,200.904115
-0.138708,15,202.031013
1.389681,15,203.172294
2.845796,18,204.591333
-0.119148,14,205.652808
0.187627,13,206.631165
0.139232,13,207.674582
0.855582,15,208.807531
1.560674,15,209.903257
-0.06565,12,210.839474
-0.118532,12,211.72827
2.0413,16,212.953548
-0.057136,15,214.057163
0.183087,13,215.066116
0.285756,13,216.085922
0.568359,14,217.187524
1.07438,15,218.329831
1.191449,15,219.49631
2.139441,29,221.702277
2.260997,14,222.762927
0.230664,16,223.944584
0.655914,14,225.028712
0.621709,15,226.210385
0.841763,20,227.700194
1.446779,16,228.929928
3.135157,17,230.231208
0.154608,12,231.171247
0.362354,13,232.143927
0.519863,15,233.298823
0.267069,12,234.222752
0.321423,13,235.199541
3.115218,30,237.481174
2.49644,17,238.741091
-0.118069,12,239.657134
-0.115949,13,240.619103
0.23712,12,241.592607
0.704032,14,242.720479
0.23318,16,243.910826
-0.126824,13,244.945331
1.0817,16,246.09201
0.403605,15,247.22835
0.304054,13,248.203189
0.569283,13,249.196657
0.803659,16,250.428765
1.053158,17,251.667837
2.832663,17,252.94169
-0.12546,13,253.951567
0.824622,14,254.999189
0.77857,16,256.211071
-0.127497,14,257.316583
0.236254,14,258.333508
1.516365,17,269.248561
-0.111471,13,270.21436
0.034967,14,271.23568
-0.142297,15,272.434742
1.11452,18,273.849721
0.190238,14,274.94087
2.138505,19,276.407704
1.357019,17,277.656307
1.059679,14,278.724033
2.957764,20,280.200115
0.375562,14,281.295705
1.10255,17,282.574973
1.483837,15,283.724398
0.99344,22,285.394677
4.302604,30,287.569997
5.048708,36,290.36433
0.539954,14,291.428882
6.076479,25,293.308043
1.942939,15,294.485486
1.03915,20,296.011091
0.97496,17,297.292376
1.953669,19,298.772277
0.778545,13,299.75095
0.559068,21,301.281633
-0.113876,12,302.224531
9.707574,24,304.050123
0.837223,13,305.062012
1.381188,14,306.083877
0.433669,18,307.503726
1.218028,18,308.894046
0.686895,22,310.556597
-0.1165,13,311.558421
1.94769,17,312.852214
-0.068521,12,313.802435
0.348256,13,314.783643
2.933972,23,316.532879
2.221455,15,317.699617
4.395602,29,319.954229
0.581682,16,321.166495
0.093001,13,322.134901
0.297696,14,323.153642
0.03044,14,324.243724
0.254366,15,325.388994
0.338041,15,326.504473
1.362578,14,327.606143
-0.046733,18,328.950072
3.870998,25,330.879749
0.621845,14,331.969581
2.957038,18,333.350044
0.182968,18,334.675839
0.706029,17,336.002688
0.412662,20,337.512513
2.160353,14,338.585868
-0.115,13,339.579515
0.281299,15,340.799636
0.257986,20,342.328336
0.527624,13,343.315386
1.7979,14,344.394961
1.121897,13,345.383003
0.41087,16,346.603032
2.115863,14,358.031039
-0.133129,14,359.115332
0.947843,13,360.150144
1.11856,16,361.300251
-0.125916,13,362.341417
0.282,14,363.421485
1.425057,15,364.569129
4.188817,18,365.875319
5.618784,25,367.763221
0.003214,16,368.98247
0.281013,13,369.952129
0.268958,14,370.99231
0.262028,15,372.139153
1.93963,15,373.247089
1.97713,19,374.681271
2.260211,23,376.463767
3.637527,19,377.9313
1.342976,24,379.783607
-0.043519,13,380.831858
0.481226,14,381.89232
-0.124885,14,382.911854
4.446482,20,384.431185
-0.128987,14,385.553195
1.725628,22,387.238939
0.049444,16,388.468823
2.680155,23,390.182456
0.672843,20,391.707033
2.610472,17,393.047648
1.44169,14,394.180484
0.5232,18,395.574736
0.2864,13,396.494409
1.764035,16,397.777124
1.098545,17,399.086636
0.146498,14,400.12582
1.251391,17,401.427898
2.910991,20,402.915996
0.074178,14,403.97598
1.115559,14,405.079988
2.556806,17,406.346958
-0.131883,14,407.398473
1.621041,17,408.689113
1.379466,14,409.748867
0.537352,17,410.990023
-0.12901,13,412.048995
-0.134288,14,413.080754
12.519402,44,416.39755
1.434098,14,417.430857
3.663398,23,419.174823
1.344292,15,420.358909
0.283021,13,421.334119
0.402768,16,422.583534
1.466322,14,423.598225
0.642659,14,424.669741
0.192922,13,425.664981
1.107786,14,426.732597
-0.065888,13,427.784236
0.582022,16,429.029064
2.740391,15,430.125364
2.592618,17,431.427544
-0.062107,12,432.356441
0.642015,15,433.484837
-0.139181,17,434.85241
-0.109687,14,446.223864
1.959349,20,447.718674
0.78208,15,448.865991
0.719215,15,450.048579
1.07615,14,451.096092
4.841701,23,452.858206
-0.12702,13,453.854667
-0.131657,15,455.001358
0.555394,13,455.992838
-0.150137,16,457.228198
0.835024,14,458.289633
1.309462,14,459.415242
2.35921,18,460.795375
0.550232,13,461.786556
2.276794,16,463.004376
0.707962,15,464.112669
1.11707,14,465.139187
-0.127411,13,466.14918
0.596655,14,467.180173
0.429187,13,468.220156
0.729576,14,469.289981
1.89742,15,470.394396
-0.111015,12,471.368841
1.5835,14,472.439746
2.163148,17,473.701129
0.060302,15,474.897622
3.123475,18,476.257339
3.325835,23,477.962889
-0.116142,13,478.981713
-0.123203,15,480.149649
0.493178,15,481.247394
0.969818,14,482.376308
1.125141,18,483.824944
0.864056,15,484.933195
0.419704,16,486.198366
2.483142,18,487.589089
5.607911,23,489.398784
1.591067,17,490.674557
1.242178,15,491.817604
4.064367,17,493.137896
1.198239,15,494.26135
0.40012,13,495.326573
1.846566,19,496.73817
-0.125248,14,497.836799
-0.121922,13,498.789867
1.675766,14,499.91677
-0.121401,15,501.011316
5.727187,23,502.765762
6.099488,22,504.453033
-0.082439,14,505.533824
0.19158,12,506.425031
0.013706,16,507.666382
1.609598,14,508.69346
1.91372,18,510.096524
4.489439,20,511.567412
1.819953,15,512.764822
-0.128086,14,513.765859
0.286577,14,514.848506
1.493262,15,515.984329
5.462248,25,517.917359
3.22899,17,519.230849
-0.005777,15,520.349793
0.522523,14,521.402592
0.087933,12,522.260865
