#{"t_start": 1693738337.9075384, "env_id": null}
r,l,t
6.846811,28,2370.681173
8.226978,23,2375.238853
11.321172,42,2384.994081
5.089753,20,2388.888552
6.117532,22,2393.23614
11.841015,29,2398.98031
4.39192,17,2402.40631
5.47321,19,2406.195346
12.310496,31,2412.327739
8.367153,23,2416.852126
3.665257,20,2420.842138
5.011853,19,2424.634564
7.382324,33,2431.230723
8.840622,31,2437.332853
3.540512,16,2440.539965
6.925496,38,2448.08606
15.107924,48,2457.423348
11.667404,57,2468.819236
4.528057,20,2472.814887
4.461662,17,2476.158731
12.714741,33,2484.127294
4.097732,18,2487.721144
13.128473,33,2494.241818
5.752936,20,2498.205812
7.705339,32,2504.54928
4.125727,17,2507.957308
3.56286,16,2511.128553
6.321719,22,2515.487708
8.903863,29,2521.193443
6.074181,20,2525.214883
10.361199,35,2532.061067
5.065361,19,2535.865806
9.981884,39,2543.664041
5.320223,21,2547.87254
9.042215,35,2554.776357
5.028268,21,2558.94821
4.110419,18,2562.536388
5.772131,19,2566.22397
6.290478,19,2570.072105
9.832208,33,2576.575696
5.942608,22,2580.984662
10.221095,29,2588.447804
8.544363,24,2593.251042
11.143562,38,2600.814694
11.144176,27,2606.10445
13.553811,37,2613.51945
3.371592,19,2617.180015
4.641293,24,2622.019446
14.547634,39,2629.717117
8.848243,27,2635.024825
9.532395,33,2641.622211
2.416909,19,2645.453955
8.57801,31,2651.564726
3.057363,25,2656.432788
20.752037,59,2668.200971
7.02068,35,2675.073825
13.180965,51,2686.617622
3.877808,18,2690.152581
4.633897,19,2693.957941
14.216903,55,2704.805412
3.816814,18,2708.417842
15.13675,40,2716.336512
10.575828,30,2722.344299
9.18461,28,2727.918094
8.185135,33,2734.477601
7.070278,31,2740.601464
6.828546,25,2745.608524
6.718731,29,2751.260645
14.630987,36,2758.41911
4.795878,19,2762.196511
6.60641,26,2767.215864
12.357101,31,2773.390478
6.956566,32,2779.832585
13.645291,35,2786.764725
12.64227,30,2794.218572
10.261497,35,2801.154634
19.208811,56,2812.252756
5.141161,18,2815.823527
5.710554,22,2820.173631
8.157439,25,2825.149174
3.396861,30,2831.180398
4.812699,20,2835.126645
10.063045,29,2840.8582
6.634012,21,2845.072984
18.91853,39,2852.820047
5.901292,26,2857.907058
9.48001,24,2862.670947
10.583591,26,2867.9117
6.550036,33,2874.496206
7.966079,27,2879.888544
5.917229,19,2883.457346
4.102066,19,2887.296694
12.49526,35,2896.789812
10.18747,33,2903.364177
12.376667,37,2910.766762
9.221186,30,2916.73477
6.369945,25,2921.706171
8.290985,22,2926.101977
18.884791,44,2934.841182
5.621656,25,2939.819269
5.44363,20,2943.851308
10.110724,37,2951.209261
9.338791,30,2957.107079
9.686162,31,2963.294761
12.456729,57,2974.659202
11.923991,46,2983.731285
7.082392,27,2989.130792
12.516165,38,2998.527154
2.450086,27,3003.78358
3.985775,17,3007.222752
4.658446,17,3010.577243
6.931554,24,3015.371994
6.140105,19,3019.109007
14.053224,29,3024.837858
20.018724,52,3035.134765
25.114233,49,3044.870222
8.717552,32,3051.310299
12.355553,29,3057.082712
12.708584,34,3063.915529
14.054493,36,3071.006021
5.922783,21,3075.207801
8.601581,31,3081.375507
19.025722,45,3090.360681
9.966107,27,3095.724862
15.413954,40,3105.121637
16.548425,41,3113.27413
17.10083,63,3125.803474
13.454798,32,3132.035161
14.740121,51,3142.263898
10.31238,32,3148.585228
20.873439,66,3161.748494
8.992773,34,3168.605626
13.611069,39,3176.260378
17.170312,42,3184.678729
12.529649,42,3193.03855
11.585921,30,3198.907737
13.422353,50,3211.185333
16.819386,38,3218.77394
6.799518,27,3224.20428
13.820355,53,3234.799436
2.894931,16,3237.909659
28.470349,68,3251.432199
9.813384,39,3259.22358
11.876588,30,3265.21731
11.655065,44,3273.987967
19.98135,53,3284.419703
10.586921,24,3289.240639
10.713286,37,3296.566595
11.917639,39,3304.38988
12.575185,30,3311.778018
5.063465,20,3315.649958
7.024909,26,3320.878786
14.765205,38,3328.409199
12.435917,42,3336.742475
13.217455,49,3346.492051
2.144811,26,3351.675857
15.518794,41,3359.863228
6.349031,21,3363.977839
26.714697,93,3382.48578
11.808027,45,3391.362539
9.271465,30,3397.272643
9.751744,26,3402.479273
6.855027,24,3407.280857
3.027924,19,3413.611529
21.399963,74,3428.383966
16.270294,75,3443.307357
15.466233,63,3455.834127
15.162269,44,3464.580007
19.712379,50,3474.433005
18.379357,49,3484.178057
7.65526,29,3489.882601
20.523544,48,3499.389005
4.580297,20,3503.391801
18.500091,52,3515.371182
16.523402,50,3525.265852
7.434899,23,3529.846866
27.73793,63,3542.421254
13.38956,46,3551.496429
7.072995,23,3556.017316
12.888848,34,3562.798166
13.485349,36,3569.971809
13.033896,31,3576.221813
2.522289,21,3580.299724
9.275066,29,3586.108762
9.42436,27,3591.415456
10.626348,32,3597.78875
4.470579,19,3601.633283
11.200609,29,3607.320461
16.359866,45,3616.29021
21.054963,86,3635.339162
5.651925,21,3639.556544
12.90839,40,3647.489948
16.383838,74,3662.18759
2.649105,17,3665.604547
6.687416,34,3672.380015
22.742041,65,3685.239945
11.943232,34,3692.053569
22.263476,96,3710.98507
3.36627,21,3715.184486
8.394114,68,3730.337378
24.145237,55,3741.29584
8.9514,58,3752.892976
5.116955,20,3756.778625
4.839462,20,3760.805919
6.693126,21,3765.003486
12.13415,33,3771.578811
10.399581,28,3777.105577
5.83368,21,3781.311584
7.403831,25,3786.21426
15.445022,60,3798.110495
7.281503,22,3802.46655
22.962671,67,3815.807573
14.66508,42,3826.187799
6.817004,22,3830.444546
8.773498,32,3836.821182
11.14449,35,3843.764659
9.99315,35,3850.715124
4.969774,22,3855.088189
15.120727,33,3861.702561
11.813178,27,3867.111368
37.97746,92,3885.299895
4.403191,19,3889.120508
25.792876,98,3908.679436
12.519174,149,3939.957862
6.258491,20,3943.913263
10.352991,32,3950.304596
42.679738,103,3970.880642
3.555381,17,3974.222104
46.268527,206,4015.369896
16.041229,40,4023.349589
8.110515,22,4027.696497
7.927458,23,4033.921861
39.247548,153,4064.544332
10.550457,35,4071.528061
3.871435,20,4075.578033
37.727362,121,4099.63433
13.344122,82,4115.881439
6.688716,23,4120.487576
4.291587,20,4124.52229
0.830337,17,4127.947857
10.017271,37,4137.238824
14.524934,60,4148.948436
1.782509,20,4152.960336
13.699869,35,4159.947729
7.376845,24,4164.736219
5.846311,22,4169.152689
16.665072,66,4182.283056
4.295512,19,4185.997454
13.925313,59,4197.750378
18.586837,91,4215.938871
23.960115,68,4229.569527
31.476523,130,4257.455542
55.952666,172,4291.783148
6.854044,23,4296.340275
8.605149,33,4302.894988
8.522163,29,4308.696474
20.159702,142,4336.974494
68.041301,206,4379.842229
5.902384,21,4384.02866
41.98713,206,4425.176672
13.082792,32,4431.426531
12.917007,36,4438.625446
52.905648,206,4481.415201
32.0894,117,4504.752877
21.403328,77,4520.14566
21.864501,96,4539.240273
29.774762,206,4582.10844
8.969544,103,4602.676981
37.572363,206,4643.811074
27.364713,78,4661.072197
52.004768,198,4700.664794
4.948628,18,4704.215824
26.217668,144,4732.960688
7.884694,28,4738.566711
47.136726,138,4768.098836
12.511011,36,4775.322078
9.709972,34,4782.133766
8.390797,24,4786.883425
6.038421,21,4791.099497
52.996544,206,4832.213008
41.637862,147,4861.596617
50.305819,199,4903.231244
8.7008,34,4910.025177
5.826498,21,4914.20339
5.022568,18,4917.790488
12.054567,42,4926.176264
14.161149,37,4933.555375
8.262022,28,4939.120485
55.738185,202,4981.879309
11.516379,33,4988.493694
36.53554,206,5029.611183
21.280592,206,5070.737273
25.028449,87,5090.122243
58.491649,188,5127.741478
9.091695,34,5134.580809
71.766313,206,5175.70652
6.715796,22,5181.944936
37.030989,110,5203.971563
55.460781,206,5245.111798
54.304489,206,5287.882261
51.600903,206,5329.018346
30.453788,206,5370.149762
13.024504,33,5376.607485
13.844607,206,5419.553132
14.554491,98,5439.126742
6.412875,21,5443.23118
4.329401,17,5446.680805
48.906474,206,5487.768917
14.477826,41,5497.515321
13.650683,33,5504.089327
14.188311,76,5519.294549
49.67204,188,5556.802993
0.991038,18,5560.442934
42.670105,206,5603.082707
41.180597,206,5644.201594
9.654321,31,5650.407284
47.794309,206,5691.540559
4.187567,18,5695.10761
8.323065,31,5702.916565
19.321823,46,5712.084448
11.673983,37,5719.520594
13.25062,37,5726.860206
36.217255,136,5754.040729
30.361087,206,5795.204711
45.800629,206,5837.970037
10.313835,37,5845.341132
25.268997,206,5886.499583
10.567935,35,5893.466584
33.484486,206,5936.288377
6.677852,21,5940.471428
27.607611,206,5981.578303
7.253799,21,5985.765164
8.797272,25,5990.721859
13.074634,33,5997.32449
21.844868,206,6040.83249
25.735121,206,6081.958875
25.943746,206,6125.559675
5.712848,19,6129.305506
5.792232,20,6133.308024
35.095678,206,6174.51705
32.745556,206,6215.542937
50.765425,206,6258.681626
5.960316,20,6262.550824
42.75937,163,6295.086985
55.925864,206,6338.079893
8.796867,30,6344.068725
5.070928,19,6347.869678
37.526185,206,6389.00045
6.475028,21,6393.199415
7.873771,24,6397.929666
31.035343,206,6440.70819
44.086184,169,6474.432192
30.091281,206,6515.592936
11.251133,31,6521.768609
11.770004,32,6528.164919
5.158665,18,6533.382365
1.773154,20,6537.314022
9.191302,38,6544.958382
34.373663,165,6577.865623
51.954471,206,6619.00377
6.718296,20,6623.017955
10.697108,28,6628.573912
8.627265,23,6635.520447
10.183282,206,6676.697887
42.589376,206,6717.79464
23.337472,206,6761.374309
9.854962,206,6802.510482
33.043389,127,6827.83866
34.568106,206,6870.734023
4.023615,27,6876.155811
60.254058,206,6917.264266
1.757136,21,6921.394629
0.242676,15,6924.387521
21.255644,206,6967.205164
39.808647,206,7008.352796
9.107179,24,7013.108369
4.785322,22,7017.554247
7.380858,28,7023.021519
9.559357,28,7028.6224
9.434957,29,7034.430487
0.896488,17,7037.830232
1.839658,21,7042.00872
1.143587,18,7045.608474
42.640291,206,7088.356561
23.747148,206,7129.52813
21.934601,123,7155.727346
41.502805,206,7196.953259
7.997911,29,7202.702458
2.100922,26,7207.872508
4.878984,26,7213.103301
23.511055,92,7231.485931
21.84569,206,7274.295999
39.526448,206,7315.455386
51.783115,206,7356.52981
5.65978,19,7360.339593
14.846927,206,7403.151821
5.093073,26,7408.259151
6.560522,21,7412.475796
14.729169,206,7453.612157
7.196716,27,7458.998993
13.482363,206,7501.853706
53.787631,206,7543.008594
2.986913,22,7547.329091
12.630098,79,7563.142937
2.596541,25,7568.065624
9.164324,29,7576.370663
1.43172,19,7580.085176
41.45383,206,7621.232717
7.778529,22,7625.54396
33.064888,206,7666.664005
4.55664,23,7671.245775
15.142189,36,7679.974345
41.080763,206,7721.12619
18.844135,141,7749.343973
48.328439,206,7792.342136
51.459742,206,7833.486318
14.355469,36,7840.585705
52.010052,206,7883.486403
5.405774,19,7887.242389
40.663459,206,7928.406365
6.351855,21,7932.635257
24.277079,206,7973.739197
62.985549,206,8016.948933
5.888935,20,8020.867311
47.85999,206,8062.018573
30.142225,206,8104.728562
65.348003,206,8145.855666
5.943609,19,8149.641118
43.598247,206,8190.78178
14.945022,206,8233.46054
14.479521,33,8239.967494
7.550009,28,8245.55717
8.573791,22,8249.959664
54.438303,206,8291.125682
10.954704,35,8299.728856
44.916751,206,8340.8702
18.656253,79,8356.648715
50.604916,206,8397.813143
4.769649,18,8403.913597
3.136493,17,8407.256329
7.759162,32,8413.671118
12.700816,206,8454.815742
7.249076,22,8459.142006
20.658206,206,8500.297519
0.881871,19,8504.103785
49.297478,206,8546.773657
16.045693,190,8584.706463
2.771506,23,8589.29637
18.251664,49,8599.10156
50.390725,206,8641.63152
46.16506,206,8682.801351
42.249345,206,8726.560019
15.264054,206,8767.705684
20.9949,206,8808.842452
0.645463,17,8812.127355
11.641925,36,8820.863985
27.500505,206,8862.039757
51.868657,206,8903.164499
6.868689,20,8907.158262
4.066109,29,8912.951135
7.833987,22,8917.342376
53.251673,198,8959.495278
1.383536,18,8963.086543
43.377076,206,9004.23816
40.176451,206,9047.684669
8.560041,33,9054.281416
5.707635,23,9058.884391
43.412756,206,9100.023767
34.037941,206,9142.805909
12.571059,43,9151.379633
9.50286,97,9170.719237
39.232923,206,9211.895566
2.365444,24,9216.661092
40.681379,206,9259.834109
58.866388,206,9300.969713
17.143968,46,9310.197986
53.701616,206,9352.896638
56.462465,206,9394.032761
11.387534,34,9400.834206
46.454977,206,9441.970257
33.172988,206,9484.823828
7.096372,23,9489.287658
45.403293,206,9530.455376
50.408992,206,9574.241258
8.893901,27,9579.675875
44.962803,206,9620.783078
16.874125,43,9629.328435
42.104991,206,9672.268996
10.977843,37,9679.589593
8.703161,23,9684.18281
2.123934,23,9688.769401
43.297524,206,9729.89417
42.610367,206,9772.589566
1.605853,21,9776.772953
16.141336,38,9784.400635
50.270514,206,9825.541194
38.027289,206,9868.11455
33.396192,206,9909.262722
10.733545,206,9950.393689
7.545425,24,9955.244499
8.8196,28,9960.733007
11.861988,206,10003.588764
9.1335,29,10009.251369
46.073049,206,10050.406463
6.994984,24,10055.215938
40.290724,206,10098.004588
47.374374,206,10139.133271
8.779924,28,10144.758888
5.774822,27,10150.162548
43.617424,206,10193.6979
40.968448,206,10234.831104
48.761966,206,10277.55648
54.776232,206,10318.676132
47.192868,206,10359.853975
8.443757,28,10365.459097
53.348045,206,10409.103542
47.978652,206,10450.228131
16.518703,49,10459.957555
14.072711,43,10468.535592
27.393675,113,10492.833454
16.696211,206,10533.98244
5.905044,20,10537.974314
35.047467,206,10579.125843
11.41984,206,10622.011517
5.746482,24,10626.83305
46.973637,206,10667.960778
7.536888,24,10672.820207
51.763403,206,10715.523379
9.627493,28,10721.039037
53.39066,206,10762.122362
47.387963,206,10804.825066
12.205071,206,10845.976781
58.496403,206,10887.111034
13.467178,206,10930.050538
47.237655,206,10971.160674
41.42477,206,11014.784809
5.864202,21,11018.879962
10.867104,28,11024.503175
10.942614,34,11031.348808
37.063861,206,11072.450827
49.139686,206,11115.625115
47.094926,206,11156.750968
42.05356,206,11197.886706
9.713475,206,11240.870914
39.027696,206,11282.00536
7.133583,31,11288.19622
12.904872,206,11331.817264
44.642833,206,11372.963445
39.225479,206,11414.105685
5.806045,24,11418.822402
14.964695,206,11462.658293
11.434859,206,11503.796088
6.402687,29,11509.639084
44.993475,206,11553.351952
48.378174,206,11594.501516
9.513148,206,11637.137636
16.2999,206,11678.292275
6.144669,20,11682.227205
39.082129,206,11723.374084
7.484274,29,11729.170384
34.244384,206,11772.049988
8.472371,26,11777.222361
43.179836,206,11818.38134
39.78933,206,11862.273866
40.597015,206,11903.405692
40.493786,206,11946.729846
45.672583,206,11987.860503
42.511772,206,12028.993218
50.43549,206,12072.627601
37.272438,206,12113.783505
9.1314,28,12119.269876
41.172894,206,12162.103301
48.977323,206,12203.24182
8.190585,32,12209.589426
13.149526,206,12250.761183
8.75726,37,12260.731631
47.350919,206,12301.942077
15.246123,206,12343.085541
45.596154,206,12385.77983
20.855713,199,12425.527963
5.134103,27,12430.883997
3.080747,28,12436.447559
6.222698,22,12440.852191
35.545949,206,12483.821094
6.016673,24,12488.625306
42.511766,206,12529.763618
41.639766,206,12572.519146
7.207946,22,12576.9214
41.405937,206,12618.066359
11.779664,42,12626.527962
10.269129,36,12633.701256
44.843751,206,12676.297165
6.886694,27,12681.64248
37.939533,206,12722.827885
46.752964,206,12763.964772
46.097924,206,12807.645679
45.316799,206,12848.807105
52.757695,206,12892.395407
42.197743,206,12933.518366
40.988302,206,12974.654085
9.671127,32,12981.007956
46.789479,206,13024.753469
37.700674,206,13065.860526
50.419541,206,13109.615547
41.199327,206,13150.751006
37.496767,206,13191.870824
45.878373,206,13234.856916
38.564451,206,13275.988411
41.450016,206,13318.895503
6.652415,42,13327.238924
46.553796,206,13368.366685
44.749848,206,13412.152724
46.55783,206,13453.286217
43.355688,206,13494.438783
43.418195,206,13537.275906
46.80542,206,13578.428184
44.169288,206,13622.202128
10.170448,40,13630.108629
10.947696,34,13636.916149
12.423333,206,13678.063947
58.657337,206,13721.694069
15.387897,61,13733.88347
